route_id,source_path,market_key,question_or_title,keyword_hits,condition_id_sample,token_id_sample
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4051,Will there be another (1073rd) NFL Scorigami this season?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4097,Will Donald Trump mention the word “rigged” on his communications platform by May 31?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4263,Will a team from North America get out of groups at the 2021 LoL Worlds?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4334,"Will Johnson and Johnson's COVID-19 vaccine receive FDA approval or Emergency Use Authorization (EUA) by March 15, 2021?",fda;pdufa,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4342,NBA: Will the Hawks beat the Hornets by more than 6.5 points in their November 20th matchup?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4419,Will it snow in New York's Central Park on New Year's Eve (Dec 31)?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4538,Will Joe Biden's disapproval rating be 41% or higher on June 17?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4577,Formula 1: Who will finish ahead at the Bahrain Grand Prix: Max Verstappen or Lewis Hamilton?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4694,Will any of the COVID vaccines be granted full FDA approval by September 1?,fda;pdufa,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4778,NBA: Will the Heat beat the Wizards by more than 1.5 points in their November 20th matchup?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4810,Will any of the COVID vaccines be granted full FDA approval by December 1?,fda;pdufa,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4853,Who will win the Raptors v. Wizards game on October 12th?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4889,"Will Bitcoin ($BTC) be above $55k on February 24, 2021?",fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4934,Will Uniswap be live on Polygon before 2022?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4980,Will the Chiefs beat the Vikings by more than 4 points in their NFL preseason matchup?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,4988,Will Caeleb Dressel win gold in the Men’s 100M freestyle at the 2020 Olympics?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5035,Will France or Switzerland qualify for the Euro 2020 Quarterfinals?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5174,Will England or Scotland win their Euro 2020 match?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5212,Will President Biden say “Trump” during his August 24 speech + Q&A?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5243,Who will win Bucks v. Hawks: Eastern Conference Finals Game 2?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5248,NHL: Will the Blues beat the Oilers by more than 1.5 goals in their December 29 matchup?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5256,"Will any of SuperRare, Zora, Foundation, OpenSea, or NiftyGateway have a live token by April 30th, 2021?",fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5296,Will Hikaru Nakamura or Ian Nepomniachtchi win in their FTX Crypto Cup preliminary match?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5305,Will Nancy Pelosi visit Taiwan before June 2022?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5330,Serie A: Will the goal difference in Roma v. Inter Milan be more or less than 1?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5414,NBA: Will the Suns beat the Cavaliers by more than 6.5 points in their 24th November matchup?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5433,Will the FDA give emergency use authorization or otherwise approve Molnupiravir before 2022?,fda;pdufa,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5437,Will ApeCoin (APE) reach $20 by May 4?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5559,NBA: February 16th,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5565,NHL: March 13th,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5577,NBA: March 5th,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5606,NBA: March 23rd,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5637,2022 NBA Playoffs: April 22nd,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5694,NHL: April 13th,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,5838,NBA: February 2nd,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,6089,Will Pfizer's COVID-19 vaccine be the first to receive FDA approval or Emergency Use Authorization (EUA)?,fda;pdufa,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,10125,Muslim group responsible for Moscow attack?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,10299,Justin & Hailey Bieber split in April?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,10349,Israel military action against Iran by Friday?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,10384,Indian election: NDA wins 400+ seats?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,10483,Fed rate hike in 2024?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,10535,Fed Interest Rates: June 2024,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,10599,Will Jersey Jerry complete the marathon?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,10609,Will OG Anunoby return for Game 3 vs. Pacers?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,10886,Trump 10M TikTok followers by Friday?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,10889,Trump’s first TikTok >100M views by Friday?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,10915,Stanley Cup Finals: Game 1,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,11095,Mike Johnson out as Speaker before Election?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,11148,Euro 2024: Croatia vs. Albania,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,11186,Biggest Loser - HCL Celeb Game,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,11313,Biden stumbles by Friday?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,11371,Copa America 2024: Brazil vs. Colombia,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,11432,New French government formed in July?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,11563,"Biden diagnosed with ""medical condition"" before DNC?",fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,11656,MrBeast fires Kris in July?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,11750,Golf Winner (W),fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,11840,5k Winner (W),fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,12078,Solana above $140 on August 23?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,12273,Trump vs. Harris polling margin on Sept. 6?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,12282,Pavel Durov leaves France in 2024?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,12420,"Ethereum above $2,400 on September 13?",fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,12426,CFB: Iowa vs. Iowa St,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,12546,Caroline Ellison prison time?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,12739,Lynx vs. Mercury Series Winner,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,12779,U.S. military action against Iran before November?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,12791,EPL: Arsenal vs. Leicester City,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,12945,Crimean bridge hit before November?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,13027,Colts vs. Cardinals,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,13095,Lions vs. Rams,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,13172,Phillies vs. Mets Series Winner,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,13210,Trump vs. Harris polling margin Friday?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,13249,What will Vance say during Detroit rally?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,13354,CFB: Illinois vs. Purdue,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,13383,Will Harris reach 60% before Trump flips her on Silver Bulletin?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,13522,Kamala Harris fires campaign manager?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,13624,Pistons vs. Heat,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,13654,Villa vs. Bournemouth,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,13793,Another Israeli military action against Iran in 2024?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,13817,"What will Trump say during Green Bay, WI rally?",fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,13848,Mavericks vs. Timberwolves,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14017,NFL Week 9: Totals,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14342,Who Trump pick for FDA Commissioner?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14418,CONCACAF: Jamaica vs. USA,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14447,Dogecoin above $0.37 on November 22?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14453,CFB: Clemson vs. Pitt,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14515,Mavericks vs. Nuggets,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14607,SOLETH hit 0.08 by Nov 30?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14631,Bolsonaro arrested in 2024?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14656,US congress stock trading ban in Trump's first 100 days?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14714,Eastern Michigan vs. Western Michigan,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14734,Marshall vs. James Madison,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14753,Mavericks vs. Heat,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14773,Clippers vs. Wizards,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14791,Celtics vs. Bulls,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14943,Mavericks vs. Wizards,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,14975,Chargers vs. Chiefs,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15046,Will 'Wicked' gross more than $500 million domestically by January 9?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15171,Will Roaring Kitty tweet today?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15186,Will Bitcoin dip below $100k by Sunday?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15191,# of votes for impeachment in South Korea?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15401,FIDE World Blitz Chess Champion,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15420,What price will Ethereum hit by March 31?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15471,FDA revokes polio vaccine in Trump's first 100 days?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15496,Trail Blazers vs. Spurs,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15513,Islanders vs. Blackhawks,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15514,Sabres vs. Maple Leafs,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15710,NFL: Chiefs vs. Texans,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15808,Lightning vs. Panthers,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15812,Hurricanes vs. Predators,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15854,Louisiana Tech vs. Army,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15939,Will Biden issue a preemptive pardon?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15958,NFL Week 17: Totals,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,15995,Hornets vs. Pistons,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16018,Commanders vs. Cowboys,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16070,Ducks vs. Oilers,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16086,Which CEOs will be gone in 2025?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16087,Largest Company end of 2025?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16126,Rangers vs. Blackhawks,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16192,CFP: Will Georgia beat Notre Dame by 2 or more points?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16333,Grizzlies vs. Timberwolves,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16366,Canadiens vs. Capitals,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16378,Lightning vs. Devils,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16422,Will Bitcoin hit $100k  by tomorrow?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16511,Will Palisades wildfire spread to Malibu by Sunday?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16561,CFP: Ohio State vs. Texas,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16601,Nets vs. Jazz,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16650,Stars vs. Maple Leafs,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16935,X allowed to operate in China before May?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,16994,Elon Musk out as Head of DOGE in 2025?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,17039,UCL: RB Leipzig vs. Sporting CP,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,17041,UCL: Shakhtar Donetsk vs. Stade Brestois,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,17096,'Captain America' Opening Weekend Box Office,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,17112,Will Trump designate cartels as terrorists before March?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,17149,Evidence released proving JFK assassination was an inside job by Feb 10?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,17228,Penguins vs. Utah,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,17326,Will Trump impose tariffs on China before March?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,17436,Will Trump impose tariffs on any country before March?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,17729,Meloni out as Prime Minister of Italy in 2025?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,17780,Israel x Hamas Ceasefire Phase II by March 15?,phase ii,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,17976,North Dakota State vs. Nebraska Omaha,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,18011,Sam Houston State vs. Liberty,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,18050,Duke vs. Clemson,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,18082,Texas Tech vs. Arizona,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,18088,Massachusetts vs. La Salle,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,18097,New Orleans vs. Incarnate Word,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,18165,Aston Villa vs. Chelsea,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,18268,UTSA vs. Wichita State,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,18291,James Madison vs. Georgia Southern,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,18368,Wisconsin vs. Purdue,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,18392,Will Trump meet with Putin or Zelenskyy first?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,18473,Will Solana hit $180 or $250 first?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,18486,Will Mohamed Salah break the assists record this season?,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,18509,Grand Canyon vs. UT Arlington,fda,,
FDA_BIOTECH_EQUITY_OR_PM,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,18539,Charleston Southern vs. UNC Asheville,fda,,
