exact_group_id,ticker,event_date,pit_timestamp,pit_probability,m2_probability,market_id,event_key,source_file,join_key,signal_map_version,p_cutoff,delta_1h,delta_6h,delta_24h,velocity_6h_per_hour,conditional_z_move_6h,signed_notional_imbalance_24h,wallet_hhi_notional_24h,same_direction_transition_share_lifecycle,jump_score_6h,matrix_profile_discord_6h
W4CE1-23f0a2145bca1fb99a81,CB,2025-10-21,2025-10-20T20:00:00Z,0.88,0.88,627454,CB|2025-10-21,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.88,-0.005,-0.015,-0.015,-0.0025,,0.7207899606,0.374809499,0.5263157895,4.056740423,0.4602651193
W4CE1-25e20fadbab9ec67182f,TGT,2025-11-19,2025-11-18T21:00:00Z,0.505,0.505,675507,TGT|2025-11-19,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.505,0.015,-0.065,-0.125,-0.01083333333,-1.510857639,-0.7293168988,0.3125933707,0.3554006969,16.86226899,0.5400853142
W4CE1-26635c5c900bcb335051,COUR,2025-10-23,2025-10-22T20:00:00Z,0.635,0.635,637869,COUR|2025-10-23,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.635,0,0,-0.07,0,,0.3070223584,0.3326071042,0.5630252101,14.16430595,0.4800362634
W4CE1-287d55b8dfdbd4eaca77,BA,2025-10-29,2025-10-28T20:00:00Z,0.44,0.44,647505,BA|2025-10-29,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.44,0.065,0.1,0.065,0.01666666667,,0.4347512345,0.151370994,0.5101010101,5.226196639,0.3720676471
W4CE1-2bbf6b314c1dd0602d21,CRCL,2025-11-12,2025-11-11T21:00:00Z,0.9,0.9,668460,CRCL|2025-11-12,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.9,0.015,0.035,0.06,0.005833333333,1.431650154,0.5693190005,0.03343287868,0.618629174,1.798642025,0.5983505551
W4CE1-2ccfb70e66224b2b4c21,HAS,2025-10-23,2025-10-22T20:00:00Z,0.81,0.81,637876,HAS|2025-10-23,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.81,0.125,0.125,0.145,0.02083333333,,0.5986407503,0.4487037826,0.3658536585,18.60521019,1.812986607e-16
W4CE1-2d32613a8b9571c93f99,PAG,2026-02-11,2026-02-10T21:00:00Z,0.62,0.62,1293041,PAG|2026-02-11,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.62,0.035,-0.07,-0.085,-0.01166666667,-1.21887,-0.4725929793,0.2286010694,0.5769230769,17.93643827,0.7766205048
W4CE1-3140ad301ea0cd416aeb,UNP,2026-01-27,2026-01-26T21:00:00Z,0.515,0.515,1175892,UNP|2026-01-27,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.515,-0.07,-0.045,-0.055,-0.0075,-0.5408344003,-0.1881128505,0.09051169597,0.5677655678,4.721435316,0.3837443252
W4CE1-367d2d5e629c91ca72c2,BOX,2026-03-03,2026-03-02T21:00:00Z,0.695,0.695,1399742,BOX|2026-03-03,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.695,0,0.055,0.12,0.009166666667,1.453889173,0.7618150908,0.2933378297,0.54,8.093889114,0.4875772327
W4CE1-38b471a8e55083fc4286,CSGP,2026-02-24,2026-02-23T21:00:00Z,0.455,0.455,1362677,CSGP|2026-02-24,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.455,-0.005,-0.04,-0.105,-0.006666666667,-0.6349670457,-0.02969846254,0.2439553961,0.6153846154,2.697963038,0.210701618
W4CE1-38ff84e092d46731d566,DBX,2025-11-06,2025-11-05T21:00:00Z,0.87,0.87,657080,DBX|2025-11-06,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.87,-0.015,-0.035,-0.035,-0.005833333333,-0.5460027082,-0.668334413,0.2782181443,0.5760869565,4.272413969,0.4827997336
W4CE1-3dc31fc3fa40f1f5e19f,EXPE,2025-11-06,2025-11-05T21:00:00Z,0.87,0.87,657007,EXPE|2025-11-06,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.87,-0.005,-0.005,0,-0.0008333333333,0.01634651596,-0.305803453,0.2774319361,0.6612903226,3.464101615,0.6938924955
W4CE1-3e876170d2756b1a8a1b,RKLB,2026-02-26,2026-02-25T21:00:00Z,0.615,0.615,1369645,RKLB|2026-02-26,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.615,0.015,-0.02,0.045,-0.003333333333,-0.001636823836,0.4870416595,0.1152178637,0.7913446677,3.372453797,0.6776351463
W4CE1-3f4cd08c855d33bd2129,CASY,2025-12-09,2025-12-08T21:00:00Z,0.92,0.92,701955,CASY|2025-12-09,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.92,-0.02,-0.005,-0.02,-0.0008333333333,0.6207817987,0.9403676709,0.2641818253,0.7278911565,4.806011273,0.2544905798
W4CE1-3fce9ad6996d93d902ce,PAYX,2026-03-25,2026-03-24T20:00:00Z,0.86,0.86,1555635,PAYX|2026-03-25,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.86,0.01,0.02,0.045,0.003333333333,1.109296622,0.9331215721,0.2406342264,0.5730337079,1.835325871,0.5133358703
W4CE1-43fcba022ec2b5ffa65c,DOW,2025-10-23,2025-10-22T20:00:00Z,0.525,0.525,637870,DOW|2025-10-23,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.525,0.005,0.02,0.01,0.003333333333,,-0.4723085218,0.3539229252,0.6727272727,0.8584427848,0.599228116
W4CE1-4545e626bc4662c14623,EL,2026-05-01,2026-04-30T20:00:00Z,0.81,0.81,2039914,EL|2026-05-01,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.81,0.035,-0.005,0.105,-0.0008333333333,-0.1217139549,-0.6736404196,0.5203944818,,2.360717658,0.2415028166
W4CE1-49a050c70c3076597af5,EBAY,2026-02-18,2026-02-17T21:00:00Z,0.895,0.895,1367585,EBAY|2026-02-18,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.895,0.005,0.005,0.02,0.0008333333333,0.05496213773,0.3623241748,0.1152901186,0.5,1.251086484,0
W4CE1-4bfe3323d5d49a764cae,ASO,2026-03-17,2026-03-16T20:00:00Z,0.626,0.626,1494785,ASO|2026-03-17,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.626,-0.0005,-0.1385,-0.139,-0.02308333333,-3.101394715,0.5320733061,0.09920819069,0.5252525253,500.4721435,0.5765182018
W4CE1-4c095fd5e6b7c4b60528,INTU,2026-05-20,2026-05-19T20:00:00Z,0.91,0.91,2186408,INTU|2026-05-20,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.91,0.005,-0.005,0,-0.0008333333333,0.1060987754,1,0.5443659657,0.8666666667,2.403005637,0.2649479898
W4CE1-4e878b3a74090f5775a1,UNFI,2025-12-02,2025-12-01T21:00:00Z,0.935,0.935,696263,UNFI|2025-12-02,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.935,0,0.045,0.04,0.0075,1.557303755,0.9228054422,0.1736638738,0.6073298429,3.184011783,0.1796111906
W4CE1-523fd1e625fb495cc483,CSCO,2026-02-11,2026-02-10T21:00:00Z,0.91,0.91,1287905,CSCO|2026-02-11,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.91,0,0.005,-0.01,0.0008333333333,0.7598503363,0.7511079099,0.2159317815,0.5720338983,2.72183029,0.4159320175
W4CE1-533b1d0db75bc47a8f70,TFC,2026-01-21,2026-01-20T21:00:00Z,0.415,0.415,1125126,TFC|2026-01-21,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.415,-0.01,-0.165,-0.3,-0.0275,-3.952453314,-0.728081919,0.5516161719,0.5411764706,9.579522497,0.3656037491
W4CE1-53d9019df8985c78bae9,JBLU,2025-10-28,2025-10-27T20:00:00Z,0.805,0.805,643022,JBLU|2025-10-28,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.805,0.005,-0.03,0.005,-0.005,,-0.150333628,0.1281011963,0.511627907,5.066686214,0.3919536137
W4CE1-5558ed2bc6448fcb67b5,DBX,2026-02-19,2026-02-18T21:00:00Z,0.92,0.92,1339807,DBX|2026-02-19,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.92,0,-0.03,0.045,-0.005,0.2916691066,0.9000386647,0.2692342657,0.4615384615,1.84834253,0.632455532
W4CE1-569332eabadd3d62a9b6,APLD,2025-10-09,2025-10-08T20:00:00Z,0.88,0.88,619984,APLD|2025-10-09,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.88,-0.01,-0.01,-0.02,-0.001666666667,,0.783125088,0.1580011206,0.6153846154,0.6744907595,0.2267755051
W4CE1-5782cf8354be2324c12e,JNJ,2026-07-15,2026-07-14T20:00:00Z,0.93,0.93,2775485,JNJ|2026-07-15,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.93,0,0.005,0.005,0.0008333333333,,0.9843715078,0.6299195476,0.7333333333,,0
W4CE1-5b863c57ecc2a5bbe5ed,VZ,2026-07-24,2026-07-23T20:00:00Z,0.91,0.91,2910387,VZ|2026-07-24,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.91,0,0.035,0.06,0.005833333333,1.119727717,0.9607694709,0.7849597692,0.6363636364,5.395926076,0.5869477412
W4CE1-5bf85897a7b7e2624f99,CL,2025-10-31,2025-10-30T20:00:00Z,0.825,0.825,648376,CL|2025-10-31,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.825,0.085,0.12,-0.01,0.02,,0.7067941482,0.1203200728,0.6808510638,28.3286119,
W4CE1-5bfc3795e4bc2434ab3f,BUD,2025-10-30,2025-10-29T20:00:00Z,0.805,0.805,647852,BUD|2025-10-30,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.805,0.005,-0.06,-0.01,-0.01,,0.3947333765,0.1142553968,0.6935483871,,
W4CE1-60dc23a49bab8895b538,MAT,2025-10-21,2025-10-20T20:00:00Z,0.735,0.735,627652,MAT|2025-10-21,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.735,0,0.01,0.01,0.001666666667,,0.03240056665,0.3589359639,0.612244898,,0.296030784
W4CE1-6959fad591f3404c7e1c,NWSA,2025-11-06,2025-11-05T21:00:00Z,0.465,0.465,657065,NWSA|2025-11-06,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.465,0,0,-0.03,0,-1.111255328,,,0.5227272727,0,0
W4CE1-69733408cef33cb75d58,WB,2026-03-18,2026-03-17T20:00:00Z,0.895,0.895,1486791,WB|2026-03-18,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.895,0,0.01,0.005,0.001666666667,0.9841144342,0.7853009404,0.2576212579,0.5545454545,3.500759796,0.4159320175
W4CE1-6a745421b1cd0038d72f,BBWI,2025-11-20,2025-11-19T21:00:00Z,0.85,0.85,675540,BBWI|2025-11-20,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.85,0.015,0.065,0.02,0.01083333333,1.918448462,0.6895926772,0.3893693312,0.5467625899,13.48981519,0.4365399339
W4CE1-6b30375982534b148600,MTN,2026-06-08,2026-06-05T20:00:00Z,0.22,0.22,2387793,MTN|2026-06-08,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.22,0.055,0.065,-0.1,0.01083333333,-0.01158838939,-0.2730072146,0.9099156945,,14.83879671,
W4CE1-6cafc9393595553b5f0c,WRBY,2026-02-26,2026-02-25T21:00:00Z,0.38,0.38,1369646,WRBY|2026-02-26,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.38,0,0,0.06,0,0.1358617535,0.2576869191,0.2261145029,0.3333333333,0,0
W4CE1-718856c10a1fdc7b5d31,DAL,2026-04-08,2026-04-07T20:00:00Z,0.77,0.77,1735232,DAL|2026-04-08,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.77,0,0.095,-0.035,0.01583333333,2.901273099,0.149814592,0.2457092005,0.6397058824,2.351992264,0.338133838
W4CE1-73bc63932ac8ab7c1660,WRBY,2026-05-07,2026-05-06T20:00:00Z,0.28,0.28,2062068,WRBY|2026-05-07,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.28,0,0.005,0.005,0.0008333333333,,-1,0.4369846497,0.7272727273,,1
W4CE1-7d705411f26ffc4286d2,MTB,2026-07-15,2026-07-14T20:00:00Z,0.82,0.82,2775497,MTB|2026-07-15,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.82,0,0.015,0.04,0.0025,0.6876972782,,,0.7222222222,2.000772052,1.812986607e-16
W4CE1-7d7af0f1102b070898fc,DG,2025-12-04,2025-12-03T21:00:00Z,0.85,0.85,697463,DG|2025-12-04,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.85,0.015,0.06,0.075,0.01,1.687429629,0.9607369998,0.4410720682,0.6806722689,5.590689935,0.7838107896
W4CE1-7df957190e5d7a6b4016,QCOM,2026-02-04,2026-02-03T21:00:00Z,0.88,0.88,1238099,QCOM|2026-02-04,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.88,-0.005,-0.035,-0.005,-0.005833333333,0.08285032763,0.708503049,0.481435418,0.42,2.697963038,0.5895988758
W4CE1-89eac00eb849189bff78,PANW,2026-06-02,2026-06-01T20:00:00Z,0.945,0.945,2312767,PANW|2026-06-02,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.945,-0.0005,0.0085,-0.0215,0.001416666667,0.8415663964,0.5645410525,0.2389199981,0.7111111111,24.28166734,0.5065861579
W4CE1-8bce06dbd3275b9060dc,SBUX,2025-10-29,2025-10-28T20:00:00Z,0.325,0.325,643045,SBUX|2025-10-29,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.325,0.01,0.075,-0.115,0.0125,,-0.7536024965,0.1894098292,0.4901960784,2.000108516,0.5572362407
W4CE1-8db5e4c61ba02c12b490,SG,2025-11-06,2025-11-05T21:00:00Z,0.36,0.36,658498,SG|2025-11-06,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.36,0,0,0.005,0,-1.816564993,,,0.6666666667,0,0
W4CE1-8ff89e6c1a10f7e0e792,IBM,2026-01-28,2026-01-27T21:00:00Z,0.91,0.91,1244920,IBM|2026-01-28,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.91,0.005,0.01,0.015,0.001666666667,-0.004922448123,0.7836029562,0.136273133,0.5371900826,3.023715784,0.2396419731
W4CE1-919bc6c61318821db631,KO,2026-04-28,2026-04-27T20:00:00Z,0.915,0.915,1986797,KO|2026-04-28,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.915,0,0.01,0.01,0.001666666667,0.3011750455,0.2056462089,0.1260039129,0.5283018868,0.360515229,0.671421374
W4CE1-946ebb8eda7d594c4a7c,ANF,2026-03-04,2026-03-03T21:00:00Z,0.73,0.73,1403526,ANF|2026-03-04,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.73,-0.005,-0.02,-0.04,-0.003333333333,0.03929763392,0.410020609,0.1507393821,0.7111111111,1.602003758,0.4958668787
W4CE1-99d8cecbb5fc335f485f,GRAB,2026-05-04,2026-05-01T20:00:00Z,0.575,0.575,2039915,GRAB|2026-05-04,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.575,0,0,-0.145,0,0.1511897477,-0.1280064589,0.3637601742,0.5454545455,0,0
W4CE1-9aa654e3fa539efabe25,PYPL,2026-07-28,2026-07-27T20:00:00Z,0.84,0.84,2941073,PYPL|2026-07-28,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.84,0,0.035,-0.035,0.005833333333,-0.3008491137,-0.1600874744,0.2334795449,0.6304347826,0.1785622245,0.4992015408
W4CE1-9ba015bc2ed242487a4b,MKC,2026-01-22,2026-01-21T21:00:00Z,0.84,0.84,1139951,MKC|2026-01-22,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.84,0,0.005,0.145,0.0008333333333,0.8404258104,0.8217199815,0.1762796681,0.6132075472,1.488416815,0.6982329961
W4CE1-9c5072d458058a47c936,MBWM,2026-07-21,2026-07-20T20:00:00Z,0.88,0.88,2866596,MBWM|2026-07-21,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.88,0,0.08,0.075,0.01333333333,2.254328112,,,0.5789473684,43.41763362,0.3107995903
W4CE1-9db243816215fbc929ab,BAC,2026-07-14,2026-07-13T20:00:00Z,0.925,0.925,2745655,BAC|2026-07-14,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.925,0,0,0,0,0.5990804524,1,0.6391187748,0.6666666667,0,0
W4CE1-9f3b722d9a78e0b5581c,USB,2026-04-16,2026-04-15T20:00:00Z,0.925,0.925,1891432,USB|2026-04-16,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.925,-0.005,0,0.15,0,0.4023237621,0.9843635861,0.4940102789,0.7333333333,1.324855217,0.6203662578
W4CE1-a2b04e13edd6e4b07e0e,AMD,2025-11-04,2025-11-03T21:00:00Z,0.903,0.903,657445,AMD|2025-11-04,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.903,0,-0.0125,-0.0125,-0.002083333333,,0.8843943944,0.09521671785,0.5601659751,2.563064886,0.3581744234
W4CE1-a437029b56f1e6b4f4cb,GAMB,2025-11-13,2025-11-12T21:00:00Z,0.89,0.89,668512,GAMB|2025-11-13,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.89,0,0.005,0.025,0.0008333333333,0.6658692792,0.8934222157,0.0579834414,0.6944444444,1.348981519,0.4159320175
W4CE1-a513a331b4e0fdafed16,GBCI,2025-10-16,2025-10-15T20:00:00Z,0.765,0.765,620069,GBCI|2025-10-16,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.765,0,0,-0.015,0,,0.8329876767,0.6277338241,0.5555555556,0,0
W4CE1-a54717cd7eecd3de12f7,FIG,2025-11-05,2025-11-04T21:00:00Z,0.825,0.825,656808,FIG|2025-11-05,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.825,0,-0.01,0.035,-0.001666666667,,0.9003884873,0.6945932357,0.5853658537,1.45521375,0.7745966692
W4CE1-a663084ba3c2d7ae6c14,GD,2026-04-29,2026-04-28T20:00:00Z,0.7255,0.7255,1921506,GD|2026-04-29,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.7255,-0.047,-0.182,-0.1945,-0.03033333333,-5.068614485,0.8998511086,0.3489442543,0.6089385475,2.066143922,0.3487971071
W4CE1-a868855c54f4a36b00b3,CASY,2026-03-09,2026-03-06T21:00:00Z,0.925,0.925,1421510,CASY|2026-03-09,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.925,0,0.015,0.035,0.0025,0.8595404518,0.9484499299,0.1109585297,0.6896551724,2.622520151,0.3039047006
W4CE1-a995c4aeab7d33b3a119,IVZ,2026-04-28,2026-04-27T20:00:00Z,0.785,0.785,1986795,IVZ|2026-04-28,data/art028_h2_feature_matrix.csv.gz,ticker+event_date/company_event_date,W4C-R1-EXPANDED-SIGNAL-MAP-v1.0,0.785,0.095,0.095,0.09,0.01583333333,2.653431115,,,0.5,2.25491272,0.8409647752
