event_id,resolved_family,independence_cluster_id,title,slug,semantic_end_utc,asof_state,jurisdiction,primary_source_route,linked_asset,linked_asset_mapping_state,linked_asset_mapping_basis,revelation_state,revelation_precision,public_revelation_utc,safe_cutoff_utc,revelation_source_type,revelation_source_url,revelation_response_sha256,resolution_state,resolution_source_type,resolution_source_url,resolution_response_sha256,resolution_ambiguous,asset_data_state,asset_data_first_date,asset_data_last_date,asset_data_rows,asset_data_response_sha256,mandatory_account_gated_dependency,mandatory_field_state,adjudication_notes,gamma_state,nested_market_count,pm_condition_ids,pm_token_ids,tokens_with_price_history,tokens_unresolved,pm_earliest_verified_history_utc,pm_latest_verified_history_utc,pm_platform_collection_state,linked_asset_mapping_source_url,safe_cutoff_state,pm_mapping_state,pm_mapping_conflict,layer_a_mapping_missing,pm_pre_cutoff_state,pm_24h_state,history_state,pre_cutoff_history_hours_lower_bound,f2_state,pm_price_witness_pre_cutoff,pm_price_witness_24h,pm_price_witness_pre_cutoff_utc,pm_price_witness_minus_24h_or_earlier_utc,f2_event_pass,pit_event_eligible_state,pit_event_eligible,network_unresolved_components
62698,EARNINGS_EPS,3845f2571d9399236f73c3bf,Will Piper Sandler Companies (PIPR) beat quarterly earnings?,pipr-quarterly-earnings-nongaap-eps-10-28-2025-3pt27,2025-10-28T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,PIPR,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/1230245/000123024525000141/q32025ex99earningspressrel.htm,40e692db8751350e0138c6344c778785c583924590b435dbabcc81c81522e42b,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/1230245/000123024525000141/q32025ex99earningspressrel.htm,40e692db8751350e0138c6344c778785c583924590b435dbabcc81c81522e42b,false,PASS,2025-08-14,2025-12-02,77,ed5ccb2c98c23056caae2cee9d01a2271a666fe2ef04e337c76b1062f60def63,false,PASS,SEC acceptance corroborated at 2025-10-31T11:03:56Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0x62056f9fc743a5213415ad1ec877894341ef46184d45f5f686d35e91a967bdf7,21008502799119892715830026953266028022007637688309825381141453426672228432162|39155163003457905717923645419419948477288516386579993989817015440610002794830,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
56589,EARNINGS_EPS,79e3ab835465efc63cecffeb,Will International Business Machines (IBM) beat quarterly earnings?,ibm-quarterly-earnings-nongaap-eps-10-22-2025-2pt44,2025-10-22T21:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,IBM,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/51143/000005114325000061/ibm-20251022xex991.htm,aee47add2117c3d2260a069d57e8267cd9b1904687c586707483bb8abffabc5e,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/51143/000005114325000061/ibm-20251022xex991.htm,aee47add2117c3d2260a069d57e8267cd9b1904687c586707483bb8abffabc5e,false,PASS,2025-08-08,2025-11-26,78,f4250b5a91dc6e768c1c6ff936e5dfa5d37da9a0a18b28912c8034254b3d4f2d,false,PASS,SEC acceptance corroborated at 2025-10-22T20:13:59Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0x0869c3b2f29775e02f21395f5841926bb4218e6bd4a8256b2e1106d45835ad06,38321353817130629050824093398352782268162497479677984460065695238738908716367|67629868953966123263139563032466485190565527980819176687999911552955385458425,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
74801,EARNINGS_EPS,307f160f39faeba08220c721,Will Theravance Biopharma (TBPH) beat quarterly earnings?,tbph-quarterly-earnings-gaap-eps-11-10-2025-neg0pt13,2025-11-10T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,TBPH,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/1583107/000110465925109146/0001104659-25-109146.txt,390f1522e9053a74dc5cfc1fd035b16cdfaeb7476404a1030d6b54df710d2ea2,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/1583107/000110465925109146/0001104659-25-109146.txt,390f1522e9053a74dc5cfc1fd035b16cdfaeb7476404a1030d6b54df710d2ea2,false,PASS,2025-08-27,2025-12-16,78,6d7c6e55db65c2e2a57e2a7bf7e719f52e9cb9836d4ccc9e954318b79bdb33bf,false,PASS,SEC acceptance corroborated at 2025-11-10T21:11:07Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0x06dd9bd00c4d8db2d220963c5e4d68a76bc9d0d5ef750dcfad601f2880bb9c07,68250432623578886746145289395365830442765580484880669174147559851520520639230|95601242411932939830118951552561740048417388603055554477143696436867809586149,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
87916,EARNINGS_EPS,9b8c44248d914b4ea7881f40,Will Academy Sports and Outdoors (ASO) beat quarterly earnings?,aso-quarterly-earnings-nongaap-eps-12-09-2025-1pt06,2025-12-09T14:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,ASO,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/1817358/000181735825000189/exhibit991pressreleaseq320.htm,0a800fe6a888978dd648216627803dce087334c11f3ee5734ed85f96f29d199f,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/1817358/000181735825000189/exhibit991pressreleaseq320.htm,0a800fe6a888978dd648216627803dce087334c11f3ee5734ed85f96f29d199f,false,PASS,2025-09-25,2026-01-13,76,a0b965eb6f6149bb015e207632da95b40a607ad615a12573233074c825a7bf63,false,PASS,SEC acceptance corroborated at 2025-12-09T13:03:54Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0xb922ab1a9b47dbd6d6349e43462e03f33f44c38f0039f5e41c82b364903e39cf,10490134186713500828801542360532774125243684318260430102670975422273531625826|2629684463565331888649398251868785151129696363519962552646617660394201292754,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
90064,EARNINGS_EPS,9922f07526615e3eb0d4cbd8,Will General Mills (GIS) beat quarterly earnings?,gis-quarterly-earnings-nongaap-eps-12-17-2025-1pt02,2025-12-17T14:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,GIS,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/40704/000162828025057486/gis-20251217xex99.htm,1ddc1176d8d8090ce8b4822c483f34d92c671a579b01f0cee641ceb71c2dd517,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/40704/000162828025057486/gis-20251217xex99.htm,1ddc1176d8d8090ce8b4822c483f34d92c671a579b01f0cee641ceb71c2dd517,false,PASS,2025-10-03,2026-01-21,75,2f05d44f8815e2bf8a1424adc3ebcc0c84b6a30ca3b76079178df14b65a473f8,false,PASS,SEC acceptance corroborated at 2025-12-17T12:02:31Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0xdd2db1de97992c0c91941560e0e101537167835f5b0ea67fd6697350b3e76c7a,110025026514398170239087876015200803882735343015811888649216872862413842010996|280395810385585286276358694682008830994484356722603160825999603993560526048,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
206325,EARNINGS_EPS,39a6af4593c54c77bc6538cb,Will Intuit (INTU) beat quarterly earnings?,intu-quarterly-earnings-nongaap-eps-02-26-2026-3pt68,2026-02-26T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,INTU,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/896878/000089687826000012/fy26q2earningspressrelease.htm,45e8bf504636f6e4a771d39cf1578c5eb1629e489ada8225fe79c9bda5cea8fe,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/896878/000089687826000012/fy26q2earningspressrelease.htm,45e8bf504636f6e4a771d39cf1578c5eb1629e489ada8225fe79c9bda5cea8fe,false,PASS,2025-12-15,2026-04-02,75,5fcde6637cb5c1a707aef996bbf83e9dfe97ff4a34cba224b90c95562b4d3047,false,PASS,SEC acceptance corroborated at 2026-02-26T21:02:55Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0x403061a4ef4ce00912ad4822552fc2e996c6d5721065020b6517f4d377601f8a,23727699410331847899574564873947177671866314850212206728061472661270167519504|94706210020908623394560199080494530519426865912693226682453246515190617260317,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
410664,EARNINGS_EPS,5c616c3332608dfc4aaee399,Will Teleflex (TFX) beat quarterly earnings?,tfx-quarterly-earnings-nongaap-eps-05-07-2026-1pt22,2026-05-07T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,TFX,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/96943/000009694326000048/ex991to5-6x2026req12026ear.htm,d58cf5a386fac99fc22ffe25d86845d3c783f099ea25dd683ae57285a930f455,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/96943/000009694326000048/ex991to5-6x2026req12026ear.htm,d58cf5a386fac99fc22ffe25d86845d3c783f099ea25dd683ae57285a930f455,false,PASS,2026-02-23,2026-06-11,77,a7726604937110fd557afa9274f1cda92b08cf521c0494b6508c2f55cca16812,false,PASS,SEC acceptance corroborated at 2026-05-07T11:04:23Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0x0acfca3e8d9c6a1c30e0cc672a293ac19807a6346270a7d50b2ea8295286bd80,88052576360013526823141525814765292524021552391655569115327759478464492383468|91310018111869385179937327805339045172592339743194141278964298420692177569149,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
715597,EARNINGS_EPS,047e35b3986ffe0712f11d31,Will Hilton Grand Vacations (HGV) beat quarterly earnings?,hgv-quarterly-earnings-nongaap-eps-07-30-2026-1pt01,2026-07-30T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,HGV,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/1674168/000167416826000098/hgvq22026earningsreleaseex.htm,8aeabf90d7a3a77e4ecc6d5e751b2c63190793685372451458d1b066bcba4ace,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/1674168/000167416826000098/hgvq22026earningsreleaseex.htm,8aeabf90d7a3a77e4ecc6d5e751b2c63190793685372451458d1b066bcba4ace,false,PASS,2026-05-18,2026-08-12,60,3f4273edd98d28ffd5826c147974d3dee0516f584137d31bf8860461b1641400,false,PASS,SEC acceptance corroborated at 2026-07-30T11:08:02Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0xed28fe614ddb367d9cd5a79fc87875068ee5744fc29aea5ef68dedbd6a19801b,12654067115346150163642067363396593650322652448423737548839238158831361270969|1831042381899917441580620576741122167086429795902478331697213813257444829501,2,0,2026-07-18T20:40:04Z,2026-07-30T13:00:09Z,PASS_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,,UNRESOLVED,,,,,,UNRESOLVED,false,pm_pre_cutoff_state|pm_24h_state|history_state|f2_state|revelation_state|safe_cutoff_state
387361,EARNINGS_EPS,7da20c574a2e960dc1972a6d,Will Microsoft (MSFT) beat quarterly earnings?,msft-quarterly-earnings-gaap-eps-04-29-2026-4pt05,2026-04-29T21:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,MSFT,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/789019/000119312526191457/msft-ex99_1.htm,f875e9460e7e50ff6f5aac73ae82cfcb7fec4bfaa3c8ef714ae356063f14418d,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/789019/000119312526191457/msft-ex99_1.htm,f875e9460e7e50ff6f5aac73ae82cfcb7fec4bfaa3c8ef714ae356063f14418d,false,PASS,2026-02-13,2026-06-04,77,cd9751655b9d4d4a3437251c1fd7be8a406f5c6e44afdd230961bb5d480dd835,false,PASS,SEC acceptance corroborated at 2026-04-29T20:03:31Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0x7d32292f9b305098581859a93ef954f34f92efd8d2fd10fee7ce263b9c5474c3,19468829451923821672158613848416340867063311076831413563135485028599487667972|52237913185074050880108385902927497591014997864674990476536295251219140022365,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
401604,EARNINGS_EPS,1627371f65ffcb4b00f485ca,Will Moderna (MRNA) beat quarterly earnings?,mrna-quarterly-earnings-gaap-eps-05-01-2026-neg2pt67,2026-05-01T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,MRNA,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000057/exhibit9912026q1pressrelea.htm,82fdaa94d44a5905ee77653c3416e32e458e2f844fe3c6c080c758e23c2fa2f0,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000057/exhibit9912026q1pressrelea.htm,82fdaa94d44a5905ee77653c3416e32e458e2f844fe3c6c080c758e23c2fa2f0,false,PASS,2026-02-17,2026-06-05,77,62f1d3567de81ccd0f65727a4e6e8b6a518630a305406e336fb1288dc9ee58ba,false,PASS,SEC acceptance corroborated at 2026-05-01T10:32:54Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0xc0a568643af8ef72532e0562c199a335e997df697f9ae64b3474747dea5e9942,21448435450520248127095991812347777307645467832498676681921743207518501583856|50781578954209032945476691816629460073419456124096720732595904691198221273312,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
69065,EARNINGS_EPS,ec19d177c70e877e4f4cb119,Will DraftKings (DKNG) beat quarterly earnings?,dkng-quarterly-earnings-nongaap-eps-11-06-2025-neg0pt25,2025-11-06T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,DKNG,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/1883685/000188368525000038/0001883685-25-000038.txt,8da45d21a134ece8a38268a03a52e3d98cc7769762e8949835c1e01ba1cadd52,PASS,SEC_EDGAR_10-Q,https://www.sec.gov/Archives/edgar/data/1883685/000188368525000038/0001883685-25-000038.txt,8da45d21a134ece8a38268a03a52e3d98cc7769762e8949835c1e01ba1cadd52,false,PASS,2025-08-25,2025-12-12,78,d872f240bfde12e9c573c7d2d6b64a3791441119d7c6655fb2c7908058a59a59,false,PASS,SEC acceptance corroborated at 2025-11-07T12:07:18Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0x639424255d09a79664e90a46da6f072d73294ff27e99d9462c60493b5750a452,108658361606667047574113788647747617557510073467596618736945434917364748709453|93252164873248641840356759638765547996328408563567859096433211838924946021786,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
148035,EARNINGS_EPS,b7969c23f062ce17a321c7af,Will Unity Bancorp (UNTY) beat quarterly earnings?,unty-quarterly-earnings-gaap-eps-01-21-2026-1pt36,2026-01-21T14:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,UNTY,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,,,,,,,UNRESOLVED,,,,false,PASS,2025-11-07,2026-02-25,74,0c59817957ed9ff2ed199e5653bdfefca2a4f8711640e35d9d570bbe42c6c7f1,false,PASS,No SEC earnings-window filing candidate.,PASS,1,0xbd97540446a2a4a084e55d240de00d3bd3387c70d3cadc9b5517a482fafe4b8b,43703174379616419116297580961071652714159066172394612821563073929035662502657|5628095518569326894821650014361870092458631717709367122788311512326164843535,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|resolution_state|safe_cutoff_state
387366,EARNINGS_EPS,f0a5659a682482b9ea03afb4,Will Garmin (GRMN) beat quarterly earnings?,grmn-quarterly-earnings-nongaap-eps-04-29-2026-1pt84,2026-04-29T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,GRMN,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/1121788/000119312526188907/grmn-ex99_1.htm,d78d86e44930ebf6cb49d59791933b9442b3b4023995d723b809eaf7dfe35fa1,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/1121788/000119312526188907/grmn-ex99_1.htm,d78d86e44930ebf6cb49d59791933b9442b3b4023995d723b809eaf7dfe35fa1,false,PASS,2026-02-13,2026-06-03,76,76de9452a85450fee832b4f701b0f0bfe63f904c28d5a1a63cfddbbe8733ee56,false,PASS,SEC acceptance corroborated at 2026-04-29T11:00:18Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0x42abc0d45d1985a2fd9cf9047b9d9da5759005506ede2e63555ec082033aab76,101748331176592888666377181785626567624083507059677335974486974680372873390644|80853148693976485571628667913234776469448993850155992934205702165969816780050,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
63149,EARNINGS_EPS,5e811e6e9d323c50540b5afc,Will Invesco (IVZ) beat quarterly earnings?,ivz-quarterly-earnings-nongaap-eps-10-28-2025-0pt44,2025-10-28T13:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,IVZ,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/914208/000091420825000360/ivzpressrelease3q2025.htm,a6ca5986bec5ce0182d9cbc0fac129b4720c79377ecd3fc59ba5bb4d6d27f4ef,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/914208/000091420825000360/ivzpressrelease3q2025.htm,a6ca5986bec5ce0182d9cbc0fac129b4720c79377ecd3fc59ba5bb4d6d27f4ef,false,PASS,2025-08-14,2025-12-02,77,b9eb30365909898d70fb90ada3e79ee67e4ecf187c9d9fc290f28ef7b49a02d6,false,PASS,SEC acceptance corroborated at 2025-10-28T10:58:58Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0xcf1e39e8e54392442711030179952dd9029afde35c0868fb510ac28b72da5998,46861148150949206824898678824342987403808835386211777769604834672290493970124|67711473053555708663584788417379206837459155413443739893022153392226477766133,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
311428,EARNINGS_EPS,13660002f4ce246c1bafc825,Will WD-40 (WDFC) beat quarterly earnings?,wdfc-quarterly-earnings-gaap-eps-04-09-2026-1pt43,2026-04-09T21:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,WDFC,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/105132/000010513226000026/wdfc-20260409xexx991.htm,0b8d9e0ce3f0227b394bd231e774040415354a06f3cf6eebddaa2635a006b815,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/105132/000010513226000026/wdfc-20260409xexx991.htm,0b8d9e0ce3f0227b394bd231e774040415354a06f3cf6eebddaa2635a006b815,false,PASS,2026-01-26,2026-05-15,78,d6dd018e5e6c75262d53db000b84dd5d26e8cfda7b1fd8aef8d78f8b395038b4,false,PASS,SEC acceptance corroborated at 2026-04-09T20:07:56Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0x8328fe4809abededdf34ec74091f94d88d12d882c9b8932fb1b2924be9a7ce40,44930277740658862614728401544896285865690448983784549160952909438068277650536|98296854913772750675149100098815806545764055465909972313847121449561518001030,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
184516,EARNINGS_EPS,c111b2ef8322ffe62f5c2aa2,Will ConocoPhillips (COP) beat quarterly earnings?,cop-quarterly-earnings-nongaap-eps-02-05-2026-1pt11,2026-02-05T14:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,COP,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/1163165/000116316526000005/cop-20260205x8kexx991.htm,be7281ad1f79704c448a0f29f741f35748f2b22fcc65b819bc31c0b583fa43c3,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/1163165/000116316526000005/cop-20260205x8kexx991.htm,be7281ad1f79704c448a0f29f741f35748f2b22fcc65b819bc31c0b583fa43c3,false,PASS,2025-11-24,2026-03-13,75,0782ed623359b9867641d1d2a7bff5a13dd030828cc2861a41753ef2906d9a20,false,PASS,SEC acceptance corroborated at 2026-02-05T12:43:54Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0x561fbcac1b906bfc402452d6b78e1e96b9fd22b1ea300b39bf53bf6a07baba13,29676705333169940461347040056126056079934951329499186492802247818185725100894|75863487666157339093275956500894580497267058502965366467719210100093450458221,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
67841,EARNINGS_EPS,78d08461c7a7aea8c1507e27,Will HubSpot (HUBS) beat quarterly earnings?,hubs-quarterly-earnings-nongaap-eps-11-05-2025-2pt59,2025-11-05T22:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,HUBS,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,,,,,,,UNRESOLVED,,,,false,PASS,2025-08-22,2025-12-11,78,73ec04e0f000b91fe2add60661484f396884dc4f5edff89538bfedff4bde618f,false,PASS,SEC candidate found but metric/period/value evidence did not clear frozen objective checks.,PASS,1,0xfb19ac4840a66e8a3025e4d66fa0cbad7ffedf835c17d5dabdbdaac3a9e31cd1,13322883896883676657848383105577634475147087431701322777512768657997948761924|20983477653798269874059311273647525851819391895779846830751745364980610372650,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|resolution_state|safe_cutoff_state
60671,EARNINGS_EPS,f671714c1899a60c3466cc6e,Will Intel (INTC) beat quarterly earnings?,intc-quarterly-earnings-nongaap-eps-10-23-2025-0,2025-10-23T21:00:00Z,DUE_ASOF,UNITED_STATES,ISSUER_IR_AND_SEC_EDGAR,INTC,PASS,EXACT_SEC_TICKER_TO_CIK,UNRESOLVED,UNRESOLVED,,,SEC_ACCEPTANCE_CORROBORATION_ONLY,https://www.sec.gov/Archives/edgar/data/50863/000005086325000169/q325earningsrelease.htm,cd4ad11119ddadcf2256913e678af3c2b529f2395a7965e50918ba0efc5692c8,PASS,SEC_EDGAR_8-K,https://www.sec.gov/Archives/edgar/data/50863/000005086325000169/q325earningsrelease.htm,cd4ad11119ddadcf2256913e678af3c2b529f2395a7965e50918ba0efc5692c8,false,PASS,2025-08-11,2025-11-28,78,a68e03da1ac2a9da0674163e2156a4729a9f9eef5511ce38c6e456e9c2db99d4,false,PASS,SEC acceptance corroborated at 2025-10-23T20:10:22Z; earlier issuer-IR timestamp not independently resolved.,PASS,1,0xe05b325a9661cdb2b6fbc751865ef7cc6678ac314433ea31745e36a397561cb2,55170701535071011983612286610356156392444068444654721026306393446305265455581|82557758895926461878316124086892816652074651800049630852980355473666974680889,0,0,,,NO_PRICE_HISTORY_OBSERVED,https://www.sec.gov/files/company_tickers.json,UNRESOLVED,PASS,false,false,FAIL,FAIL,FAIL,,FAIL,false,false,,,false,FAIL,false,revelation_state|safe_cutoff_state
