market_id,event_key,ticker,company_event_date,daily_safe_cutoff_utc,daily_cutoff_status,daily_release_date_evidence_status,release_session,release_session_usable,session_policy
637869,COUR|2025-10-23,COUR,2025-10-23,2025-10-22T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
637870,DOW|2025-10-23,DOW,2025-10-23,2025-10-22T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
637876,HAS|2025-10-23,HAS,2025-10-23,2025-10-22T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
643022,JBLU|2025-10-28,JBLU,2025-10-28,2025-10-27T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
647505,BA|2025-10-29,BA,2025-10-29,2025-10-28T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
647818,KHC|2025-10-29,KHC,2025-10-29,2025-10-28T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
643045,SBUX|2025-10-29,SBUX,2025-10-29,2025-10-28T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
642124,TDOC|2025-10-29,TDOC,2025-10-29,2025-10-28T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
647852,BUD|2025-10-30,BUD,2025-10-30,2025-10-29T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
648376,CL|2025-10-31,CL,2025-10-31,2025-10-30T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
657445,AMD|2025-11-04,AMD,2025-11-04,2025-11-03T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
637875,HOG|2025-11-04,HOG,2025-11-04,2025-11-03T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
656808,FIG|2025-11-05,FIG,2025-11-05,2025-11-04T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
655443,MET|2025-11-05,MET,2025-11-05,2025-11-04T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
656785,SONO|2025-11-05,SONO,2025-11-05,2025-11-04T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
657080,DBX|2025-11-06,DBX,2025-11-06,2025-11-05T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
657007,EXPE|2025-11-06,EXPE,2025-11-06,2025-11-05T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
657079,MRNA|2025-11-06,MRNA,2025-11-06,2025-11-05T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
657065,NWSA|2025-11-06,NWSA,2025-11-06,2025-11-05T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
658498,SG|2025-11-06,SG,2025-11-06,2025-11-05T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
658487,UAA|2025-11-06,UAA,2025-11-06,2025-11-05T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
668460,CRCL|2025-11-12,CRCL,2025-11-12,2025-11-11T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
668512,GAMB|2025-11-13,GAMB,2025-11-13,2025-11-12T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
675008,ACM|2025-11-18,ACM,2025-11-18,2025-11-17T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
675497,POWL|2025-11-18,POWL,2025-11-18,2025-11-17T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
675504,NVDA|2025-11-19,NVDA,2025-11-19,2025-11-18T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
675507,TGT|2025-11-19,TGT,2025-11-19,2025-11-18T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
675540,BBWI|2025-11-20,BBWI,2025-11-20,2025-11-19T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
696263,UNFI|2025-12-02,UNFI,2025-12-02,2025-12-01T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
697446,CRM|2025-12-03,CRM,2025-12-03,2025-12-02T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
697463,DG|2025-12-04,DG,2025-12-04,2025-12-03T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
701955,CASY|2025-12-09,CASY,2025-12-09,2025-12-08T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1125126,TFC|2026-01-21,TFC,2026-01-21,2026-01-20T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1139951,MKC|2026-01-22,MKC,2026-01-22,2026-01-21T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1175892,UNP|2026-01-27,UNP,2026-01-27,2026-01-26T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1244920,IBM|2026-01-28,IBM,2026-01-28,2026-01-27T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1244935,V|2026-01-29,V,2026-01-29,2026-01-28T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1230454,CMG|2026-02-03,CMG,2026-02-03,2026-02-02T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1254013,EFX|2026-02-04,EFX,2026-02-04,2026-02-03T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1238099,QCOM|2026-02-04,QCOM,2026-02-04,2026-02-03T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1321183,KKR|2026-02-05,KKR,2026-02-05,2026-02-04T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1268878,RDDT|2026-02-05,RDDT,2026-02-05,2026-02-04T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1321400,CHGG|2026-02-09,CHGG,2026-02-09,2026-02-06T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1237795,F|2026-02-10,F,2026-02-10,2026-02-09T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1238101,HOG|2026-02-10,HOG,2026-02-10,2026-02-09T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1280186,MAR|2026-02-10,MAR,2026-02-10,2026-02-09T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1287905,CSCO|2026-02-11,CSCO,2026-02-11,2026-02-10T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1293041,PAG|2026-02-11,PAG,2026-02-11,2026-02-10T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1367585,EBAY|2026-02-18,EBAY,2026-02-18,2026-02-17T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1339807,DBX|2026-02-19,DBX,2026-02-19,2026-02-18T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1339788,WMT|2026-02-19,WMT,2026-02-19,2026-02-18T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1362677,CSGP|2026-02-24,CSGP,2026-02-24,2026-02-23T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1369645,RKLB|2026-02-26,RKLB,2026-02-26,2026-02-25T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1369670,SHAK|2026-02-26,SHAK,2026-02-26,2026-02-25T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1369646,WRBY|2026-02-26,WRBY,2026-02-26,2026-02-25T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1399742,BOX|2026-03-03,BOX,2026-03-03,2026-03-02T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1403526,ANF|2026-03-04,ANF,2026-03-04,2026-03-03T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1403853,COST|2026-03-05,COST,2026-03-05,2026-03-04T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1421510,CASY|2026-03-09,CASY,2026-03-09,2026-03-06T21:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1421646,UNFI|2026-03-10,UNFI,2026-03-10,2026-03-09T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1494785,ASO|2026-03-17,ASO,2026-03-17,2026-03-16T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1499778,GIS|2026-03-18,GIS,2026-03-18,2026-03-17T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1486791,WB|2026-03-18,WB,2026-03-18,2026-03-17T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1555635,PAYX|2026-03-25,PAYX,2026-03-25,2026-03-24T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1735232,DAL|2026-04-08,DAL,2026-04-08,2026-04-07T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1891432,USB|2026-04-16,USB,2026-04-16,2026-04-15T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1937066,AXP|2026-04-23,AXP,2026-04-23,2026-04-22T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
1937070,CBRE|2026-04-23,CBRE,2026-04-23,2026-04-22T20:00:00Z,PASS_VERIFIED_PRIOR_XNYS_CLOSE,PASS_SEC_EXHIBIT_OR_OFFICIAL_IR,UNKNOWN_NOT_MATERIALIZED_FOR_THIS_EVENT,False,NEVER_INFER_FROM_SEC_ACCEPTANCE_OR_DAILY_CUTOFF
