date,nav,matched_spy_nav,daily_return,matched_spy_daily_return,daily_pnl,matched_spy_daily_pnl,daily_active_pnl,free_cash_eod,matched_spy_free_cash_eod,gross_mtm_exposure_pre_exit,net_mtm_exposure_pre_exit,long_gross_exposure_pre_exit,short_gross_exposure_pre_exit,raw_committed_capital,committed_capital_utilization,concurrent_positions,drawdown
2025-10-28,1.0009396105998136,1.0059238853724337,-0.002424250343803447,0.0003000824881245201,-0.0024324250022711436,0.0003017695866180947,-0.0027341945888892383,0.8909392878349804,0.8920047337932383,0.10988954399004643,0.10988954399004643,0.10988954399004643,0.0,1.002,0.11100033233632434,1,-0.0030039369664761617
2025-10-29,1.001904612782648,1.0059786087880365,0.0009640963077244269,5.440114942945051e-05,0.0009650021828344624,5.472341560275318e-05,0.0009102787672317092,0.8909392878349804,0.8920047337932383,0.11085454617288096,0.11085454617288096,0.11085454617288096,0.0,1.002,0.11100033233632434,1,-0.002042736743289697
2025-10-30,1.0019285358258512,1.0047251027814867,2.3877565686225566e-05,-0.0012460563232650212,2.3923043203089023e-05,-0.0012535060065497206,0.0012774290497528096,0.8909392878349804,0.8920047337932383,0.11087846921608394,0.11087846921608394,0.11087846921608394,0.0,1.002,0.11100033233632434,1,-0.002018907953184157
2025-10-31,1.0037637461097668,1.0060586442604018,0.0018316778276037393,0.0013272699917850073,0.0018352102839156448,0.001333541478915068,0.0005016688050005769,0.6686062868379714,0.6704471842197367,0.32931987422691705,-0.10845614436174837,0.11043186493258435,0.21888800929433272,3.0090000000000003,0.3333333333333333,3,-0.00019092811451426606
2025-11-03,1.0022225779066556,1.0058568878941336,-0.00153538938727793,-0.0002005413575234538,-0.0015411682031112317,-0.00020175636626817983,-0.0013394118368430519,0.6686062868379714,0.6704471842197367,0.3319057962522816,-0.1099973125648597,0.11095424184371097,0.22095155440857067,3.0090000000000003,0.3333333333333333,3,-0.0017260243527914554
2025-11-04,1.0105715316761121,1.0071335789002978,0.008330438720403732,0.0012692571095644922,0.008348953769456546,0.0012766910061641212,0.007072262763292425,0.6686062868379714,0.6704471842197367,0.32945843931358454,-0.1016483587954031,0.1139050402590907,0.2155533990544938,3.0090000000000003,0.3333333333333333,3,0.0
2025-11-05,1.0053544985579048,1.0067647527430392,-0.005162458029620565,-0.0003662137426311274,-0.005217033118207315,-0.0003688261572585283,-0.0048482069609487866,0.7815582986789422,0.7827944993063567,0.33265863682076524,-0.1067546131388235,0.11295201184097087,0.21970662497979437,3.0090000000000003,0.3333333333333333,3,-0.005162458029620565
2025-11-06,1.0074914281571221,1.0101248149020494,0.002125548353623108,0.0033374848988856343,0.0021369295992172965,0.003360062159010191,-0.0012231325597928944,0.6703917981804377,0.6720157245196059,0.3281546073114511,-0.3281546073114511,0.0,0.3281546073114511,3.0105000000000004,0.33349950149551344,3,-0.0030478827301629874
2025-11-07,1.000575640332791,1.0087882365226248,-0.006864363935067175,-0.0013231814125407304,-0.00691578782433111,-0.00133657837942458,-0.00557920944490653,0.4480587971834287,0.45045817494610424,0.5562402189975302,-0.5562402189975302,0.0,0.5562402189975302,5.0175,0.5558325024925224,5,-0.009891324888938957
2025-11-10,1.0061451801182402,1.001588319905079,0.005566335578184534,-0.007137193274938003,0.005569539785449162,-0.007199916617545821,0.012769456402994983,0.0038912996759512403,0.0073430757991008455,0.9935817432959769,-0.3285869304583423,0.3324974064188173,0.6610843368771596,9.027000000000001,1.0,9,-0.0043800477443991515
2025-11-11,1.0126555342558832,1.0008212165609518,0.006470591189313257,-0.0007658868707653976,0.006510354137643004,-0.0007671033441272179,0.007277457481770222,0.0038912996759512403,0.0073430757991008455,1.0034855677344747,-0.3220765763206992,0.3407044957068877,0.6627810720275868,9.027000000000001,1.0,9,0.0
2025-11-12,1.008138664671956,1.0006343433105975,-0.004460420578500379,-0.00018671991286955958,-0.004516869583927274,-0.00018687325035426916,-0.004329996333573005,0.0038912996759512403,0.0073430757991008455,1.0158422697211948,-0.32659344590462647,0.3446244119082842,0.6712178578129105,9.027000000000001,1.0,9,-0.004460420578500379
2025-11-13,0.9928281097516757,1.0062108226784223,-0.015186953399175751,0.005572944207946184,-0.015310554920280217,0.005576479367824794,-0.02088703428810501,0.22420845787142152,0.2331051206183592,1.006653456947575,-0.34151627511315297,0.332568590917211,0.674084866030364,9.027000000000001,1.0,9,-0.019579633778209704
2025-11-14,0.989060506249205,1.0062293241523173,-0.00379481953166394,1.838727379777083e-05,-0.003767603502470629,1.85014738949274e-05,-0.0037861049763655563,0.22420845787142152,0.2331051206183592,0.7833660625264538,-0.12248593766409066,0.3304400624311816,0.4529260000952723,7.02,0.7776669990029909,7,-0.023300152133189256
2025-11-17,0.9984215698700025,1.0072830897900746,0.009464601570531972,0.001047242027701012,0.009361063620797472,0.0010537656377573867,0.008307297983040085,0.22420845787142152,0.2331051206183592,0.7519129124806896,-0.11312487404329327,0.31939401921869814,0.43251889326199144,7.02,0.7776669990029909,7,-0.014056077219130603
2025-11-18,0.9903059774180399,1.0082240440892438,-0.008128422599102403,0.000934150795051325,-0.008115592451962583,0.0009409542991691833,-0.009056546751131767,0.22420845787142152,0.2331051206183592,0.7563136677146699,-0.1212404664952558,0.31753660060970706,0.4387770671049629,7.02,0.7776669990029909,7,-0.022070246082510292
2025-11-19,0.9891507633921451,1.0077948016075424,-0.001166522319603347,-0.00042574116756866065,-0.0011552140258948018,-0.00042924248170139734,-0.0007259715441934045,0.34535224107470636,0.34615032840759163,0.7489669353219651,-0.12220181766527372,0.3133825588283457,0.4355843764936194,7.02,0.7776669990029909,7,-0.02321102296745925
2025-11-20,0.9799444894231465,1.0078409577471814,-0.009307250532190947,4.579914439473143e-05,-0.009206273968998646,4.615613963898646e-05,-0.009252430108637633,0.5713819686822514,0.5728096664772383,0.6342738217331115,-0.030606599552302008,0.30183361109040474,0.3324402106427068,6.0165,0.6665004985044864,6,-0.03230224269378368
2025-11-21,0.9790531609901174,1.0106404838789096,-0.0009095703304110581,0.0027777459431554963,-0.0008913284330290816,0.0027995261317281805,-0.003690854564757262,0.8696061033907674,0.8991886243969149,0.5540252011361462,0.2970031962959019,0.42551419871602403,0.12851100242012217,5.0115,0.5551678298438019,5,-0.0331824318626347
2025-11-24,0.9812963662447771,1.0122808999842505,0.002291198623362911,0.0016231450565338257,0.002243205254659708,0.001640416105340936,0.000602789149318772,0.8696061033907674,0.8991886243969149,0.11157948407922294,0.11157948407922294,0.11157948407922294,0.0,1.002,0.11100033233632434,1,-0.03096726078147527
2025-11-25,0.9784052573530305,1.0133446273857356,-0.002946213795543051,0.0010508223572149866,-0.0028911088917465966,0.0010637274014850817,-0.003954836293231678,0.8696061033907674,0.8991886243969149,0.1086883751874764,0.1086883751874764,0.1086883751874764,0.0,1.002,0.11100033233632434,1,-0.03382223840609366
2025-11-26,0.9798966497205331,1.014132712760879,0.0015243094375201327,0.0007777071628400911,0.0014913923675026197,0.0007880853751434103,0.0007033069923592095,0.8696061033907674,0.8991886243969149,0.11017976755497896,0.11017976755497896,0.11017976755497896,0.0,1.002,0.11100033233632434,1,-0.03234948452577391
2025-11-28,0.9779040518744186,1.014760127507264,-0.0020334775577431907,0.0006186712434084196,-0.0019925978461144966,0.0006274147463849467,-0.0026200125924994433,0.8696061033907674,0.8991886243969149,0.10818716970886452,0.10818716970886452,0.10818716970886452,0.0,1.002,0.11100033233632434,1,-0.03431718013272944
2025-12-01,0.9796888405588713,1.0142324892421528,0.0018251163608860033,-0.0005199635370057853,0.0017847886844526428,-0.0005276382651111522,0.002312426949563795,0.8696061033907674,0.8991886243969149,0.10997195839331717,0.10997195839331717,0.10997195839331717,0.0,1.002,0.11100033233632434,1,-0.0325546966187632
2025-12-02,0.9806301218359513,1.014445582332179,0.0009607961610984539,0.00021010280412658844,0.0009412812770800416,0.00021309309002615073,0.0007281881870538909,0.8696061033907674,0.8991886243969149,0.11091323967039717,0.11091323967039717,0.11091323967039717,0.0,1.002,0.11100033233632434,1,-0.03162517888520178
2025-12-03,0.9794871294236583,1.0148446882572744,-0.0011655693485664864,0.0003934227050186312,-0.0011429924122929869,0.0003991059250953999,-0.0015420983373883868,0.8696061033907674,0.8991886243969149,0.10977024725810418,0.10977024725810418,0.10977024725810418,0.0,1.002,0.11100033233632434,1,-0.03275388689461667
2025-12-04,0.9818099265304208,1.014929249007285,0.0023714421935581154,8.332383367526397e-05,0.00232279710676242,8.456075001062047e-05,0.0022382363567517993,0.8696061033907674,0.8991886243969149,0.11209304436486658,0.11209304436486658,0.11209304436486658,0.0,1.002,0.11100033233632434,1,-0.030460118650443402
2025-12-05,0.9852971029171976,1.0151846454628577,0.0035517835912497464,0.0002516396643632568,0.003487176386776869,0.0002553964555727095,0.0032317799312041595,0.8701058874050467,0.9043703113556074,0.22658055308796793,0.22658055308796793,0.22658055308796793,0.0,2.004,0.22200066467264867,2,-0.027016522808803844
2025-12-08,0.9848377956056221,1.014851736031279,-0.0004661612321964492,-0.0003279299318272866,-0.0004593073115755075,-0.00033290943157870956,-0.00012639787999679797,0.8701058874050467,0.9043703113556074,0.1146211294257887,0.1146211294257887,0.1146211294257887,0.0,1.002,0.11100033233632434,1,-0.027470089985438095
2025-12-09,0.9854958271760182,1.0147563775145647,0.0006681623850468554,-9.396300299702176e-05,0.0006580315703961226,-9.535851671427231e-05,0.0007533900871103949,0.8701058874050467,0.9043703113556074,0.1152791609961848,0.1152791609961848,0.1152791609961848,0.0,1.002,0.11100033233632434,1,-0.026820282081233437
2025-12-10,0.9869002755292888,1.0154884838739573,0.0014251185185583104,0.0007214602200240616,0.001404448353270582,0.0007321063593925814,0.0006723419938780006,0.8701058874050467,0.9043703113556074,0.11668360934945533,0.11668360934945533,0.11668360934945533,0.0,1.002,0.11100033233632434,1,-0.025433385643341966
2025-12-11,0.986083234701135,1.0157470498645222,-0.0008278859054078325,0.0002546222775254847,-0.0008170408281538144,0.0002585659905649518,-0.0010756068187187662,0.8701058874050467,0.9043703113556074,0.11586656852130159,0.11586656852130159,0.11586656852130159,0.0,1.002,0.11100033233632434,1,-0.026240215607248873
2025-12-12,0.9860302497065498,1.014549518754746,-5.37327810884447e-05,-0.0011789658753486032,-5.298499458517014e-05,-0.001197531109776273,0.001144546115191103,0.8701058874050467,0.9043703113556074,0.11581358352671642,0.11581358352671642,0.11581358352671642,0.0,1.002,0.11100033233632434,1,-0.026292538428576373
2025-12-15,0.9826516252310878,1.0143830590661511,-0.0034264917090195413,-0.00016407251249717092,-0.003378624475462,-0.0001664596885948555,-0.0032121647868671444,0.8701058874050467,0.9043703113556074,0.11243495905125438,0.11243495905125438,0.11243495905125438,0.0,1.002,0.11100033233632434,1,-0.02962893897266139
2025-12-16,0.9827973644953232,1.0140824728697957,0.00014831224056743864,-0.00029632414862301726,0.0001457392642353339,-0.0003005861963554235,0.0004463254605907574,0.8701058874050467,0.9043703113556074,0.11258069831548978,0.11258069831548978,0.11258069831548978,0.0,1.002,0.11100033233632434,1,-0.029485021066418482
2025-12-17,0.984223902367463,1.0128752447894522,0.0014515076288106332,-0.0011904634116464141,0.0014265378721398658,-0.0012072280803434587,0.0026337659524833246,0.8701058874050467,0.9043703113556074,0.1140072361876296,0.1140072361876296,0.1140072361876296,0.0,1.002,0.11100033233632434,1,-0.028076311170621482
2025-12-18,0.9841688629928699,1.0136945940471156,-5.592159920198014e-05,0.0008089340339576534,-5.5039374593168766e-05,0.0008193492576633599,-0.0008743886322565286,0.9841688629928699,1.0136945940471156,0.11406297558782318,0.11406297558782318,0.11406297558782318,0.0,1.002,0.11100033233632434,1,-0.028130662697603115
2025-12-19,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2025-12-22,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2025-12-23,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2025-12-24,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2025-12-26,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2025-12-29,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2025-12-30,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2025-12-31,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-02,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-05,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-06,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-07,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-08,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-09,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-12,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-13,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-14,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-15,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-16,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-20,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-21,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-22,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-23,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-26,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-27,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-28,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.9841688629928699,1.0136945940471156,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.028130662697603115
2026-01-29,0.9821821820027354,1.014068427921974,-0.0020186383301061817,0.00036878353406821773,-0.0019866809901344373,0.00037383387485845354,-0.002360514864992891,0.8730023624943654,0.9029158192603648,0.11257159292100846,-0.11257159292100846,0.0,0.11257159292100846,1.0035,0.11116650049850448,1,-0.030092515393736585
2026-01-30,0.9810147361461072,1.0144265317669008,-0.0011886245525730699,0.0003531357796637824,-0.001167445856628202,0.0003581038449267382,-0.0015255497015549402,0.762002030158041,0.792137044473614,0.2237587888910975,-0.002849485216099068,0.11045465183749921,0.11330413705359828,2.0055,0.22216683283482883,2,-0.031245371243664
2026-02-02,0.9838440075778017,1.0144301703923357,0.0028840254151625278,3.586879208095084e-06,0.0028292714316944245,3.638625434954079e-06,0.0028256328062594704,0.762002030158041,0.792137044473614,0.22671335610267235,-2.021378440468513e-05,0.11334657115913384,0.11336678494353852,2.0055,0.22216683283482883,2,-0.02845145827327422
2026-02-03,0.9734730066523488,1.0144239508104769,-0.010541306188351918,-6.1311089125659635e-06,-0.010371000925452845,-6.219581858868395e-06,-0.010364781343593976,0.762002030158041,0.792137044473614,0.22237625872037758,-0.010391214709857391,0.1059925220052601,0.1163837367151175,2.0055,0.22216683283482883,2,-0.038692848928462475
2026-02-04,0.9675930334999778,1.0144204179130012,-0.006040201538398571,-3.482663705645095e-06,-0.0058799731523709875,-3.5328974756776432e-06,-0.00587644025489531,0.762002030158041,0.792137044473614,0.22446755523055129,-0.016271187862228337,0.10409818368416147,0.12036937154638981,2.0055,0.22216683283482883,2,-0.044499337861238275
2026-02-05,0.9670810781983317,1.0144113528925625,-0.0005291018888327059,-8.93615731567543e-06,-0.0005119553016461609,-9.065020438736582e-06,-0.0005028902812074243,0.762002030158041,0.792137044473614,0.22558456395790177,-0.016783143163874567,0.10440071039701361,0.12118385356088818,2.0055,0.22216683283482883,2,-0.045004895066356854
2026-02-06,0.9697728554609144,1.0144251037579677,0.002783403918518834,1.3555512136109726e-05,0.0026917772625827396,1.375086540522652e-05,0.002678026397177513,0.762002030158041,0.792137044473614,0.22940409240732168,-0.014091365901291925,0.10765636325301488,0.1217477291543068,2.0055,0.22216683283482883,2,-0.04234675794911813
2026-02-09,0.9680111653753215,1.0144286260761572,-0.0018166007386911653,3.4722308985823958e-06,-0.001761690085592904,3.5223181895638334e-06,-0.001765212403782468,0.762002030158041,0.792137044473614,0.2293002716160402,-0.015853055986884773,0.10672360781457771,0.12257666380146248,2.0055,0.22216683283482883,2,-0.04408643153603775
2026-02-10,0.9635968688625479,1.014426690391291,-0.004560171071024799,-1.90815284228929e-06,-0.004414296512773586,-1.935684866172238e-06,-0.004412360827907413,0.762002030158041,0.792137044473614,0.2316138725177156,-0.0202673524996584,0.10567326000902859,0.125940612508687,2.0055,0.22216683283482883,2,-0.0484455609373472
2026-02-11,0.9558213735842074,1.0144265211876147,-0.008069240913494147,-1.6679734282654124e-07,-0.0077754952783405384,-1.692036764033844e-07,-0.007775326074664135,0.8569008831535826,0.903620525128971,0.22546840823379816,-0.027848984922121997,0.09880971165583809,0.12665869657796008,2.0055,0.22216683283482883,2,-0.0561238829484485
2026-02-12,0.9508970462953882,1.0127146949008201,-0.0051519325942185334,-0.0016874817949263932,-0.004924327288819197,-0.00171182628679456,-0.003212501002024637,0.9508970462953882,1.0127146949008201,0.09399616314180559,0.09399616314180559,0.09399616314180559,0.0,1.002,0.11100033233632434,1,-0.06098666908079087
2026-02-13,0.9508970462953882,1.0127146949008201,0.0,0.0,0.0,0.0,0.0,0.9508970462953882,1.0127146949008201,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.06098666908079087
2026-02-17,0.9508970462953882,1.0127146949008201,0.0,0.0,0.0,0.0,0.0,0.9508970462953882,1.0127146949008201,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.06098666908079087
2026-02-18,0.9508970462953882,1.0127146949008201,0.0,0.0,0.0,0.0,0.0,0.9508970462953882,1.0127146949008201,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.06098666908079087
2026-02-19,0.9508970462953882,1.0127146949008201,0.0,0.0,0.0,0.0,0.0,0.9508970462953882,1.0127146949008201,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.06098666908079087
2026-02-20,0.955207473610131,1.0138690439709679,0.004533011572110723,0.001139856147007734,0.0043104273147428485,0.0011543490701477754,0.003156078244595073,0.8398967139590638,0.9019359201140693,0.11519998087628049,0.11519998087628049,0.11519998087628049,0.0,1.002,0.11100033233632434,1,-0.05673011078536783
2026-02-23,0.9480062912565288,1.0118499118154833,-0.007538867264496929,-0.0019915117908879676,-0.007201182353602231,-0.0020191321554845487,-0.0051820501981176825,0.7288963816227395,0.7911571453273185,0.21888835208421567,0.21888835208421567,0.21888835208421567,0.0,2.004,0.22200066467264867,2,-0.06384129727475374
2026-02-24,0.9483260268802398,1.0134540117310142,0.00033727162642271935,0.001585314083442313,0.00031973562371101494,0.0016040999155308988,-0.0012843642918198839,0.7288963816227395,0.7911571453273185,0.2192080877079267,0.2192080877079267,0.2192080877079267,0.0,2.004,0.22200066467264867,2,-0.0635255575064958
2026-02-25,0.9490302030794199,1.0153298207793786,0.0007425465285357813,0.0018509069248839882,0.0007041761991800621,0.0018758090483643741,-0.001171632849184312,0.7288963816227395,0.7911571453273185,0.21991226390710694,0.21991226390710694,0.21991226390710694,0.0,2.004,0.22200066467264867,2,-0.06283018166015975
2026-02-26,0.9553291070096755,1.0147206341528705,0.006637200702166224,-0.000599988904138038,0.006298903930255673,-0.000609186626508107,0.00690809055676378,0.617729881124235,0.6803783705405677,0.3345566364592075,0.11562625590648852,0.22509144618284804,0.10946519027635952,3.0075000000000003,0.3331671651711532,3,-0.05660999748382556
2026-02-27,0.9607659230424563,1.0141790486263007,0.005691039865621583,-0.0005337287016163872,0.005436816032780789,-0.0005415855265697989,0.005978401559350588,0.617729881124235,0.6803783705405677,0.33819336344839646,0.12106307193926921,0.22962821769383285,0.10856514575456362,3.0075000000000003,0.3331671651711532,3,-0.05124112737067721
2026-03-02,0.9492775512890301,1.0129893176445819,-0.011957513768854344,-0.001173097574171278,-0.011488371753426208,-0.0011897309817188173,-0.01029864077170739,0.5065633806257305,0.5695995957538169,0.4545591602157726,-0.0010102117450307563,0.22677447423537095,0.2277846859804017,4.011,0.44433366566965765,4,-0.06258592465346502
2026-03-03,0.953232353896496,1.0129868970508122,0.0041661183308250305,-2.3895550796959597e-06,0.003954802607465835,-2.420593769647539e-06,0.0039572232012354824,0.5065633806257305,0.5695995957538169,0.4635557282163281,0.002944590862435023,0.23325015953938155,0.23030556867694654,4.011,0.44433366566965765,4,-0.05868054669059053
2026-03-04,0.9501117157015799,1.012988817533873,-0.003273743471001511,1.895861700074164e-06,-0.0031206381949160367,1.9204830608021695e-06,-0.003122558677976839,0.5065633806257305,0.5695995957538169,0.4703389115422785,-0.00017604733248102744,0.23508143210489874,0.2352574794373798,4.011,0.44433366566965765,4,-0.061762185104988876
2026-03-05,0.9535475646932928,1.0129872891163967,0.0036162578936054235,-1.508819692630503e-06,0.0034358489917128976,-1.528417476359678e-06,0.0034373774091892573,0.6282643771014464,0.6802143768542868,0.47391248596045493,0.003370580434018708,0.2386415331972368,0.23527095276321808,4.011,0.44433366566965765,4,-0.0583692752007956
